epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,2486.86,1.54271,1.48116,1.00081,0.92536,0.79383,0.84247,0.51263,1.60366,1.37749,1.02922,1.767e-05,1.767e-05,1.767e-05
179,2502.55,1.53814,1.41776,1.00189,0.93098,0.7899,0.84253,0.51469,1.61007,1.38015,1.03037,1.62586e-05,1.62586e-05,1.62586e-05
180,2516.37,1.52104,1.42855,0.99971,0.92677,0.79363,0.84311,0.51369,1.61376,1.38116,1.02995,1.49587e-05,1.49587e-05,1.49587e-05
181,2535.13,1.5449,1.46143,1.0067,0.92774,0.79443,0.84383,0.51599,1.61712,1.38546,1.03066,1.37706e-05,1.37706e-05,1.37706e-05
182,2544.38,1.51456,1.44186,0.99279,0.92638,0.79293,0.8452,0.51147,1.61146,1.37764,1.03001,1.26947e-05,1.26947e-05,1.26947e-05
183,2560.82,1.53948,1.50061,1.03496,0.91324,0.79153,0.84274,0.5113,1.62403,1.38866,1.03322,1.17313e-05,1.17313e-05,1.17313e-05
184,2572.61,1.52192,1.4622,1.01703,0.90333,0.79573,0.84331,0.51691,1.61835,1.38935,1.03224,1.08806e-05,1.08806e-05,1.08806e-05
185,2583.5,1.45917,1.32204,0.97439,0.91122,0.79487,0.84233,0.51907,1.61358,1.38551,1.03061,1.01429e-05,1.01429e-05,1.01429e-05
186,2595.2,1.59203,1.43699,0.97348,0.91769,0.79907,0.84474,0.51927,1.60648,1.37406,1.02829,9.51828e-06,9.51828e-06,9.51828e-06
187,2610.23,1.38214,1.27577,0.98945,0.90973,0.7998,0.84325,0.51653,1.61438,1.37949,1.03038,9.00702e-06,9.00702e-06,9.00702e-06
188,2623.07,1.57864,1.52732,0.99561,0.91462,0.79804,0.84311,0.51535,1.61327,1.37795,1.02919,8.60923e-06,8.60923e-06,8.60923e-06
189,2642.92,1.53221,1.41761,1.00953,0.90842,0.79481,0.84443,0.51567,1.61984,1.3801,1.02996,8.32502e-06,8.32502e-06,8.32502e-06
190,2659.49,1.47502,1.42373,1.02023,0.89193,0.79863,0.84309,0.5149,1.6311,1.39099,1.03238,8.15446e-06,8.15446e-06,8.15446e-06
